Date,Close_Price,Signal_Date,Call,Stop_Loss,Target_1,Target_2,Target_3,Target_4,Status
2021-01-01,1260.45,2021-01-01,1259.91,1255.58,1263.32,1265.71,1268.42,1271.05,Awaiting Targets
2021-01-04,1288.25,2021-01-01,1259.91,1255.58,1263.32,1265.71,1268.42,1271.05,Final Target Reached
