Date,Close_Price,Signal_Date,Call,Stop_Loss,Target_1,Target_2,Target_3,Target_4,Status
2021-01-01,123.65,2020-12-31,122.39,123.76,121.54,120.86,120.17,119.19,Stop Loss has occured
2021-01-04,128.0,2020-12-31,122.39,123.76,121.54,120.86,120.17,119.19,Stop Loss has occured
