Date,Close_Price,Signal_Date,Call,Stop_Loss,Target_1,Target_2,Target_3,Target_4,Status
2021-01-01,116.35,2021-01-01,115.72,117.64,114.53,113.57,112.6,111.23,Awaiting Targets
2021-01-04,122.4,2021-01-01,115.72,117.64,114.53,113.57,112.6,111.23,Stop Loss has occured
