Date,Close_Price,Signal_Date,Call,Stop_Loss,Target_1,Target_2,Target_3,Target_4,Status
2021-01-01,2568.75,2020-12-22,2404.76,2451.97,2375.55,2351.95,2328.34,2294.73,Stop Loss has occured
2021-01-04,2578.5,2020-12-22,2404.76,2451.97,2375.55,2351.95,2328.34,2294.73,Stop Loss has occured
