Date,Close_Price,Signal_Date,Call,Stop_Loss,Target_1,Target_2,Target_3,Target_4,Status
2021-01-01,1425.05,2021-01-01,1432.17,1445.85,1423.7,1416.86,1410.02,1400.27,Awaiting Targets
2021-01-04,1416.0,2021-01-01,1432.17,1445.85,1423.7,1416.86,1410.02,1400.27,Final Target Reached
